Auteur;P1;Ecole_pays_1;P_Dates;Id
MONTAGNON GABRIEL;nevers, 17 septembre 1869, ?, ?;;17-1869;769
MONTAGNON GERARD;;;;32222
MONTAGNON JEAN HUBERT MARIE;nevers, 16 octobre 1904, la charité-sur-loire, 5 septembre 1981#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;16-1904-5-1981-1648;32208
MONTCHARMONT LOUIS;;;;2233
MONTCHOUGNY JEAN;;;;2040
MOREAU;;;;18304
MOREAU ADOLPHE;;;;764
MOREAU CAMILLE;;;;765
MOREAU ELIE;;;;32194
MOREAU NELATON ETIENNE;Paris, 1859, paris, 1927;FRANCE;1859-1927;9445
MORIN AIMABLE CHRISTINE;femme, active à la manufacture royale de sèvres entre 1774 et 1790, peintre de fleurs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1774-1790-1756;28408
MORIN JEAN LOUIS;;FRANCE,SEVRES;;19006
MORIOT ELISE MARGUERITE;Miniaturiste et portraitiste née à sèvres au xixe siècle. élève du peintre sur porcelaine françois adolphe. a travaillé pour la manufacture de sèvres de 1881 à 1886, femme;FRANCE,SEVRES;1881-1886;11180
MORIOT NICOLAS MARIE;né en 1788, mort en 1852, leloy : né en 1774, mort en 1846, riton dessine les ornements;FRANCE,SEVRES;1788-1852-1774-1846;18996
MORLAIX EMILE;Paris, 1909, paris, 1990;FRANCE;1909-1990;8573
MORLEY PRICE URSULA;grande-bretagne, 1936, ?, femme;ANGLETERRE;1936;18956
MOUCHARD PIERRE;;FRANCE;;1791
MOUGIN FRERES;;;;8359
MOUSSEUX EMILE;;;;30993
MULLER PHILIPPE;;;;8112
MULLER PIERRE;fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895, dénomination 'creil et montereau' conservée jusqu'en 1920;;1840-1895-1920;29499
MUNCH M;;;;32223
MURILLO BARTOLOME ESTEBAN;;;;7857
NADAR FELIX;paris, 1820, paris, 1910, sarreguemines, 1790, 1979;;1820-1910-1790-1979;25431
NAEVIUS NUMERIUS;;;;19786
NAHUA;Nahua, principal groupe amérindien du mexique;MEXIQUE;;14139
NANS SOUS SAINTE ANNE;touret : actif dès 1876, faïencerie de nans-sous-sainte-anne (vers 1830, 1929) : cet ensemble a été commandé à la faïencerie régionale de nans-sous-sainte-anne. cette manufacture, installée à 40 km de pontarlier environ, est l'héritière de la faïencerie de migette où la production de faïence fine avait été introduite par jacques fourmy en 1806. vers 1840, migette ayant fait faillite, le faïencier suisse gabriel granger s'installe à nans, attiré par l'accessibilité, les bonnes terres, la forêt, la source du verneau, et les possibilités d'extension du site pour une activité importante. la société est locataire du négociant et propriétaire cretin, grande famille bienfaitrice à pontarlier. granger s'entoure d'une équipe venue d'autres faïenceries de sarreguemines, salins-les-bains, rioz, poligny et dijon. il récupère les moules de migette. la faïencerie prend rapidement de l'importance, elle est en mesure de proposer un choix de 90 pièces différentes blanches ou décorées, en cailloutage. en 1860, lorsque granger part pour salins, plusieurs manufacturiers se succèdent et produisent de nombreuses pièces qui ne suffisent cependant pas à honorer toutes les commandes. dès 1876, un décorateur se fait connaître pour son talent : eugène touret. il est spécialisé dans les décors floraux à mode strasbourgeoise sur des riches modèles de style rocaille. le service de célestin faivre correspond tout à fait à ses productions, qui rencontrent d'ailleurs un grand succès. en 1898, elles sont récompensées par une médaille de vermeil à l'exposition de dijon. c'est alors la mère d'eugène touret, eugénie touret qui dirige l'entreprise de nans. l'activité de la manufacture se poursuit jusqu'en 1929 où la crise et le décès du directeur lui portent un coup fatal. les bâtiments sont démolis peu après. bien que les productions de cette faïencerie se retrouvent dans la plupart des foyers comtois, elles ont été redécouvertes par suzanne de buyer dans le cadre de son travail de recherche à l'ecole du louvre en 1958. trois ans plus tard, elle organisait avec l'aide du peintre pontissalien robert fernier (1895-1977) une exposition sur les faïences régionales dans la chapelle des annonciades à pontarlier. les faïences de nans-sous-sainte-anne sont ensuite représentées dans des expositions à vesoul en 1973, à paris en 1980, à besançon en 1981, à salins-les-bains en 1985, arc-et-senans en 1998, saint-dié-des vosges en 2003, au musée courbet d'ornans de 2005 à 2008, au musée national de la céramique de sèvres en 2008-2009 pour l'exposition sur la faïence fine française et enfin, à la ferme de flagey (doubs) depuis 2014. en 2013, les collectionneurs michel boillot et alain leduc ont publié un livre qui recense leur important travail de compilation de l'ensemble des créations de migette et de nans-sous-sainte-anne. néanmoins, c'est au musée municipal de pontarlier que l'on peut voir de façon permanente des pièces produites par nans-sous-sainte-anne, en relation avec celles d'autres faïenceries de franche-comté, témoins du passé industriel du territoire. (laurène mansuy);FRANCE;1876-1830-1929-40-1806-1840-90-1860-1876-1898-1929-1958-1895-1977-1973-1980-1981-1985-1998-2003-2005-2008-2008-2009-2014-2013;25065
NASCA;;;;14246
NAST;Nast vient d'autriche et s'installe à paris en 1780. la manufacture ferme vers 1833;FRANCE,PARIS;1780-1833;18278
NAUDOT CAMILLE;Paris, 1862, magny, nièvre, 1938;FRANCE;1862-1938;9400
NEALE JAMES;;GRANDE-BRETAGNE,STAFFORDSHIRE;;9263
NEDONCELLE LOUIS;;;;9962
NEGROPONTE ANDREA DA;;ITALIE,CASTEL DURANTE;;9890
NEURDEIN & CIE;;;;8368
NEURDEIN FRERES;;;;6764
NICOLA DA URBINO;;;;19015
NICOLE EUGENE;;;;32195
NICOLLE JOSEPH;fontenay (côte d'or), 1810, ?, 1887, chef des travaux d'art, administrateur-adjoint à la manufacture de sèvres de 1856 à 1871#froment : peintre à la manufacture de sèvres de 1855 à 1885;FRANCE,SEVRES;1810-1887-1856-1871-1855-1885;10997
NICOSTHENES;;;;12290
NICQUET;actif à la manufacture royale de sèvres entre 1764 et 1792, peintre de fleurs et de motifs, weydinger (membre de la famille) : doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1764-1792-1756;28379
NIEUWERKERKE ALFRED EMILE O'HARA COMTE DE;;;;32438
NIHONET;;FRANCE;;11444
NOEL F;;;;25748
NOIROT;;;;20880
NOSTER;;;;14404
NOUAILHER ANTOINETTE MARIE;femme, active à la manufacture royale de sèvres de 1762 à 1798, peintre de fleurs et de motifs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1762-1798-1756;28410
NOUALHIER SOPHIE ADELE;;;;5926
NOURIAM;;;;6295
NYON H;;FRANCE,CHOISY-LE-ROI;;28116
OGER JEAN JACQUES;?, vers1761, ?, après 1821#chaudet : paris, 1763, paris, 1810;FRANCE, SEVRES;1761-1821-1763-1810;18146
OLERYS;;FRANCE,MOUSTIERS-SAINTE-MARIE;;9917
OLERYS & LAUGIER;marseille, 1697, 1749, laugier : 1714, 1765;FRANCE, MOUSTIERS;1697-1749-1714-1765;26841
OLERYS & SUCCESSEURS;;FRANCE,MOUSTIERS-SAINTE-MARIE;;9904
OLERYS FERAUD;;FRANCE,MOUSTIERS-SAINTE-MARIE;;9935
OLERYS JOSEPH;marseille, 1697, 1749;FRANCE, MOUSTIERS;1697-1749;26858
OLLIVIER;La manufacture ollivier à paris était située rue de la roquette;FRANCE,PARIS;;9839
OLTOS;;;;32249
ORLEANS MARIE PRINCESSE D';;;;29145
OSTADE ADRIAEN VAN;haarlem, 1610, haarlem, 1685#la manufacture fonctionne de 1781 à 1824;HOLLANDE ,FRANCE,PARIS;1610-1685-1781-1824;18161
OSTROUMOVA LEBEDEVA ANNA PETROVNA;1871, 1955;;1871-1955;32251
OUDRY JEAN BAPTISTE;;;;131
P B;Faïencerie quimperoise fondée en 1772 par françois eloury. la fabrique fut dirigée par les familles eloury, porquier (fin xviiième-xxème) et porquier-beau (fin xixème). 1905 cessation d'activité. 1913 achat de la marque porquier par henriot. 1968 fusion de 'la grande maison' et de henriot. 1984 achat par m. paul janssens. la marque pb fut utilisée de 1875 à 1905. ,;FRANCE,QUIMPER;1772-1905-1913-1968-1984-1875-1905;5596
P L;;;;30082
PACON HENRI;;;;18979
PAGAVA VERA;tiflis, 1907, montrouge, 1988, femme;FRANCE;1907-1988;542
PAILLART & HAUTIN;;;;11205
PAJOU AUGUSTIN;19 septembre 1730, né, 8 mai 1809, mort;FRANCE,SEVRES;19-1730-8-1809;32252
PALISSY BERNARD;Saintonge, 1510, saintonge, 1589;FRANCE;1510-1589;9493
PAMPHAIOS;;;;32253
PANZI PERE;à sèvre de 1757 à 1801;;1757-1801;18960
PAPETTE PHILIPPE;le monogramme jp est généralement attribué à philippe parpette, né à chantilly le 26 octobre 1736, élève à la manufacture du prince de condé, et qui travailla à celle de sèvres une grande partie de sa vie;FRANCE, SEVRES;26-1736;19424
PAPIAS;;;;32254
PARACAS;;;;32546
PARANT LOUIS BERTIN;;;;31763
PARENT GEORGES;nevers, 1885, bourges, 1945, nationalité : française#montagnon jean hubert marie : nevers, 16 octobre 1904, la charité-sur-loire, 5 septembre 1981#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1885-1945-16-1904-5-1981-1648;32255
PASETTI;;;;32258
PATER J B;;;;24435
PATER JEAN BAPTISTE;;;;6666
PATERNUS;;;;19784
PATOUT PIERRE;?, 1879, ?, 1965#labouret : ?, 1871, ?, 1964#lalique : ay-sur-marne, 1860, paris, 1945;;1879-1965-1871-1964-1860-1945;18979
PAUL;;;;594
PAYEBEN;;;;2246
PECQUET GABRIEL;;;;4313
PEINTRE AFFECTE;;;;32259
PEINTRE C;;;;32260
PEINTRE CERETAIN DE CAMPANA BROOKLYN;;;;32262
PEINTRE D'ACHELOOS;;;;13894
PEINTRE D'ACHILLE;;;;12278
PEINTRE D'ADOLPHSECK;;;;32265
PEINTRE D'AMIENS 3057;;;;13882
PEINTRE D'AMPHITRITE;;;;32266
PEINTRE D'ANCONE;;;;32267
PEINTRE D'ANTIMENES;;;;32268
PEINTRE D'ANTIPHON;;;;32270
PEINTRE D'ATHENA;Attribué au peintre d'athène par beazley;;;13236
PEINTRE D'ATHENES 12778;;;;32275
PEINTRE D'ATHENES 1714;;;;32276
PEINTRE D'EDIMBOURG;bothmer;;;32277
PEINTRE D'EMPORION;;;;32278
PEINTRE D'EPELEIOS;;;;32280
PEINTRE D'ERRERA;;;;32281
PEINTRE D'ESCHINE;;;;32283
PEINTRE D'EUERGIDES;;;;32285
PEINTRE D'HAIMON;;;;14041
PEINTRE DE BALTIMORE;;;;32292
PEINTRE DE BEAUNE;;;;32293
PEINTRE DE BELDAM;;;;14040
PEINTRE DE BERLIN;;;;32296
PEINTRE DE BOLOGNE 322;;;;32299
PEINTRE DE BOWDOIN;;;;32300
PEINTRE DE BRANICKI;;;;32305
PEINTRE DE BRUXELLES R 300;;;;32306
PEINTRE DE BUCCI;;;;32307
PEINTRE DE CA;;;;12272
PEINTRE DE CAMTAR;;;;32309
PEINTRE DE CARLSRUHE;;;;32310
PEINTRE DE CASSANDRE;;;;32312
PEINTRE DE CASTELLANI;;;;32313
PEINTRE DE CAYLUS;de la geniere;;;32314
PEINTRE DE CHICAGO;;;;32315
PEINTRE DE CHRISTIE;;;;32316
PEINTRE DE CLEOPHON;;;;32317
PEINTRE DE CLEOPHRADES;;;;32322
PEINTRE DE CLERMOND FERRAND;;;;32323
PEINTRE DE COPENHAGUE;;;;12270
PEINTRE DE CURTI;;;;32324
PEINTRE DE CURTIUS;;;;32325
PEINTRE DE DARIUS;;;;12275
PEINTRE DE DESSYPRI;;;;32326
PEINTRE DE DIOSPHOS;;;;32328
PEINTRE DE FERRARE T 28;;;;32329
PEINTRE DE GELA;;;;32330
PEINTRE DE GELEDAKIS;;;;12265
PEINTRE DE GENUCILIA DE LISBONNE;;;;32333
PEINTRE DE GENUCILIA DE SYDNEY;;;;32334
PEINTRE DE GOLTYR;;;;32335
PEINTRE DE HARROW;;;;32336
PEINTRE DE KLEOPHRADES;;;;12289
PEINTRE DE KLUEGMANN;;;;32337
PEINTRE DE L'AMAZONE;;;;32340
PEINTRE DE L'AMPHORE DE MUNICH;;;;32341
PEINTRE DE L'OENOCHOE DE YALE;;;;32342
PEINTRE DE LA BALANCOIRE;;;;32343
PEINTRE DE LA CENTAUROMACHIE DU LOUVRE;;;;32344
PEINTRE DE LA CLINIQUE;;;;32345
PEINTRE DE LA COUPE DE YALE;;;;32346
PEINTRE DE LA LIBATION;;;;32347
PEINTRE DE LA PATERE;;;;32348
PEINTRE DE LA PHIALE;;;;32349
PEINTRE DE LA TROBE;;;;32352
PEINTRE DE LA VILLA GIULIA;;;;32353
PEINTRE DE LAON;;;;32354
PEINTRE DE LATERZA;;;;32355
PEINTRE DE LENINGRAD;;;;32356
PEINTRE DE LONDRES E 356;;;;32357
PEINTRE DE MARLAY;;;;32358
PEINTRE DE MARMARO;;;;32360
PEINTRE DE MEIDIAS;;;;13905
PEINTRE DE MEO EVOLI;;;;32361
PEINTRE DE MICALI;;;;32362
PEINTRE DE MUNICH 1519;;;;32363
PEINTRE DE MUNICH 2335;;;;13239
PEINTRE DE MUNICH 2358;;;;32364
PEINTRE DE NAPLES 1959;;;;32365
PEINTRE DE NAUSICAA;;;;32366
PEINTRE DE NIKON;;;;13886
PEINTRE DE PAN;;;;32367
PEINTRE DE PERSEPHONE;;;;32368
PEINTRE DE PISTICCI;"""le peintre de pisticci est probablement originaire de métaponte, où l'on a retrouvé, dans le quartier artisanal de la cité antique, les fours et dépotoirs de ses successeurs, les peintres de dolon et de créüse1, si aucun fragment issu de ces fouilles ne lui est attribué, la présence de vases de sa main dans les nécropoles de métaponte, sur des sites de la chora (sant'angelo vecchio, saldone, pantanello) et dans l'arrière pays métapontin laisse peu de doutes sur la localisation de son activité. il doit d'ailleurs son nom au fait que plusieurs des vases qui lui ont été attribués ont été mis au jour à proximité de la ville de pisticci dans la province de matera, en basilicate. il est connu pour avoir été le premier artiste de grande grèce à avoir adopté, pour ses vases, la peinture à figures rouges. son style, atticisant, étant très proche de celui des peintres attiques des années 460-430 av. j.-c. (peintre des niobides, polygnotos, peintre de christie), on pense qu'il a été formé dans les ateliers d'athènes avant de commencer à produire en grande-grèce"" (wikipédia, 2020), nationalité : grecque";;1-460-430-2020;32370
PEINTRE DE PITTSBURGH;de la geniere;;;32371
PEINTRE DE POPULONIA;amyx;;;32372
PEINTRE DE PRAGUE 774;;;;32373
PEINTRE DE PRIAM;;;;32374
PEINTRE DE PROVIDENCE;;;;32375
PEINTRE DE RYCROFT;;;;12269
PEINTRE DE SABOUROFF;1ère moitié 5e siècle;;1-5;13250
PEINTRE DE SAPPHO;;;;8572
PEINTRE DE SCHUWALOW;;;;32382
PEINTRE DE SOTADES;;;;32383
PEINTRE DE TARQUINIA;;;;32384
PEINTRE DE THESEE;;;;32385
PEINTRE DE TLESON;;;;32386
PEINTRE DE TRURO;;;;32387
PEINTRE DE TYMBES;Attribué au peintre de tymbes par beazley;;;13240
PEINTRE DE TYSZKIEWICZ;denoyelle;;;32388
PEINTRE DE VEII;;;;32389
PEINTRE DE VIENNE 687;;;;32390
PEINTRE DE WOBURN ABBEY;;;;32391
PEINTRE DES BAIGNEUSES;;;;32392
PEINTRE DES DANAIDES;;;;32396
PEINTRE DES ENFERS;;;;32397
PEINTRE DES HYDRIES DE NAPLES;;;;32398
PEINTRE DES NIOBIDES;;;;32399
PEINTRE DES OISEAUX;Attribué par beazley au peintre des oiseaux ou sa manière;;;13244
PEINTRE DETHESEE;;;;32400
PEINTRE DU BM F500;;;;32401
PEINTRE DU CALATHISCOS;;;;32402
PEINTRE DU CASQUE;;;;32403
PEINTRE DU CRATERE AU GRIFFON DE LONDRES;;;;32404
PEINTRE DU DUEL;;;;32405
PEINTRE DU LAURION;amyx;;;32406
PEINTRE DU MARIAGE;;;;32407
PEINTRE DU MASTOS;;;;13884
PEINTRE DU POLOS;;;;32410
PEINTRE DU PRIMATO;;;;32411
PEINTRE DU SILENE DE CAPOUE;;;;32413
PEINTRE DU SNUB NOSE;;;;32414
PEINTRE DU SPHINX;;;;32418
PEINTRE DU TRIGLYPHE;;;;13887
PEINTRE DU TYMBOS;;;;32416
PEINTRE DU VATICAN;;;;12251
PEINTRE DU VATICAN 73;amyx;;;32417
PEINTRE DU VATICAN G 49;;;;32419
PEINTRE IN CASTEL DURANTE;;ITALIE;;32422
PEINTRE TORCOP DE LA VILLA GIULIA;;;;32423
PEINTRE TORCOP DE POPULONIA;;;;32424
PELLEVE DOMINIQUE;Fondée en 1737 par jean-baptiste de fayard, la manufacture de sinceny devint la propriété, en 1775, de louis chambon. a partir de 1795, la manufacture fut dirigée par fouquet jusqu'en 1864, date à laquelle elle fut rachetée par bruyère. la manufacture de sinceny ne produisit plus, durant le 19e siècle, que de la faïence commune;FRANCE,SINCENY;1737-1775-1795-1864-19;9795
PELUCHE LEON CHARLES;;;;4135
PERCIER CHARLES;?, 1764, ?, 1838, isabey : ?, 1767, ?, 1855, gérard : ?, 1760, ?, 1843, thomire : ?, 1751, ?, 1843, philippine :  ?, 1771, ?, 1840;FRANCE,SEVRES;1764-1838-1767-1855-1760-1843-1751-1843-1771-1840;18304
PERELLE GABRIEL;vernon, 1603, paris (ville), 6 mars 1677, nationalité : française;;1603-6-1677;905
PERRET FRANÇOIS;1787, 1812 . faïencerie de l'ile  ?;;1787-1812;578
PERRIER ARTHUR;dessinateur de la série 'toulousain et marseillais';;;7692
PERRIN LE TUILIER;actif à montot près de saint-jean-de-losne. fournit des carreaux 'ouvrés à chasse' pour germolles entre 1388 et 1398, et pour champmol entre 1388 et 1390, nationalité : française;;1388-1398-1388-1390;2388
PERRIN LE TUILLIER;actif à montot près de saint-jean-de-losne. fournit des carreaux 'ouvrés à chasse' pour germolles entre 1388 et 1398, et pour champmol entre 1388 et 1390., nationalité : française;FRANCE, BOURGOGNE;1388-1398-1388-1390;32425
PERRIN VEUVE;;FRANCE;;1808
PERRON;;;;32442
PERROT THEO;?, 1856, ?, 1942;;1856-1942;773
PETER VICTOR;A travaillé à la manufacture de sèvres 1897 à 1906;FRANCE,SEVRES;1897-1906;11055
PETIT ENFER JACQUES;directeur de la manufacture du 'bout du monde' de 1826 à 1846#manufacture du bout du monde (manufacture) : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1826-1846-1648;2170
PETIT PIERRE;aups, 1831, paris, 1909, manufacture de sarreguemines (faïencerie) : sarreguemines, 1790, 1979;;1831-1909-1790-1979;25432
PETITS MAITRES;le terme générique de 'petits maîtres' regroupe un grand nombre de potiers attiques qui se sont spécialisés, à athènes dans la seconde moitié du vie siècle av. j.-c., dans la production de coupes à lèvre et de coupes à bande, accompagnant celles-ci de leur signature. vers 560 av j.-c., ces potiers façonnent et signent des coupes de forme élancée, appelées 'coupes des petits maîtres'. elles ont été produites en grande quantité et largement exportées, notamment en etrurie. ornées d'un décor en figures noires minutieux et soigné, elles sont caractérisées par leur pied haut et fin. la forme de la coupe déterminant son système décoratif, elles sont classées en deux variétés : les coupes à lèvre et les coupes à bande. sur les coupes à lèvre, une ligne peinte en noir sur l'argile claire souligne la jonction entre la vasque et la lèvre évasée, et sépare ainsi la zone décorative en deux parties. la lèvre haute offre au peintre un espace où prennent place un, deux ou parfois trois personnages. les coupes à bande disposent d'un bandeau réservé, situé entre les anses, permettant au peintre de développer plus aisément un épisode mythologique. les parties secondaires de ces coupes (les anses, le pied, le bas de la vasque) sont recouvertes de peinture noire et des lignes réservées situées au niveau du pied et de la vasque, soulignent la structure du vase.;;560;13895
PEYRE JULES CONSTANT;sedan, 1811, ?, 1871, nieuwerkerke : paris, 1811, ?, 1891 ,;FRANCE;1811-1871-1811-1891;32437
PHILIPPINE JEAN FRANÇOIS HENRI;;;;18304
PHOETASPI;;;;14508
PHOTOGLOG & CIE;;;;8372
PICART B;;;;24336
PICART BERNARD;;;;24415
PICASSO PABLO;malaga, 1881, mougins, 1973;ESPAGNE;1881-1973;544
PIDOUX PROTAIS;vuadens, 1725, nevers, 1790;FRANCE;1725-1790;14159
PIERLOT JEANNE;;;;1987
PIERLOT NORBERT;Poterie de jeanne et norbert pierlot;FRANCE;;1987
PIEROTTI PIETRO;;;;15855
PIERRE JEAN JACQUES LE JEUNE;1746 - 1800, actif à la manufacture royale de sèvres entre 1763 et 1800, peintre de fleurs, de motifs et doreur, weydinger (membre de la famille) : doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1746-1800-1763-1800-1756;28382
PIGAGLIO PIERRE;?, 1913, ?, ?;;1913;821
PIGALLE JEAN BAPTISTE;Paris, 1714, paris, 1785;FRANCE,SEVRES;1714-1785;11203
PIGNOL ANTOINE;17e siècle, 18e siècle;FRANCE;17-18;26152
PIHAN CHARLES;;;;4137
PIOCHE NICOLAS;L'ancienne attribution à saint-omer se faisait d'après le style et la technique du camaïeu violet. cependant, selon jeanine bonifas (faïences françaises, p. 241), on ne connaît pas de marque pour saint-omer, alors que cette assiette en porte une;FRANCE;241;11351
PIPELET & CABRION;;;;14330
PISTILLUS;;;;2264
POINTU JEAN;?, 1843, ?, 1925;FRANCE;1843-1925;2020
POINTU MICHEL;saint-amand-en-puisaye, 1925, ?, poterie michel pointu : poterie en activité de 1951 à 1963;FRANCE;1925-1951-1963;1989
POIREL DE GRANDVAL NICOLAS;;;;12239
PORCELAINES RAYNAUD;;;;18978
PORQUIER;Imitation par porquier d'une pièce rouennaise du xviiie siècle;FRANCE,QUIMPER;;5146
PORQUIER BEAU;Marque utilisée entre 1875 et 1903;FRANCE,QUIMPER;1875-1903;5377
POSETTI;?, ?#sarreguemines, 1790, 1979;;1790-1979;25433
POTERAT;De 1648 à 1698, la fabrique d'edme poterat obtint le privilège de la fabrication de la faïence à rouen. a partir de 1700, le nombre de manufactures augmenta jusqu'à la fin du siècle (dionis, guillibaud-levavasseur, lecoq de villeray, heugues, caussy). la dernière faïencerie ferma ses portes en 1845;FRANCE,ROUEN;1648-1698-1700-1845;9762
POTERAT EDME;;FRANCE, NORMANDIE;;10292
POTERAT LOUIS;?, 1641, ?, 1696;;1641-1696;12225
POTERAT LOUIS II;;;;10582
POTERAT MICHEL;;FRANCE, ROUEN;;10582
POTERIE CLAUDE BEDET;;;;25037
POTERIE DE LA BROCHE;La poterie de la broche est une unité de production satellite de la faïencerie de digoin (lorraine). l'entreprise produit à l'origine des grès et des poteries. elle fonctionne de 1848 à 1984.;;1848-1984;32442
POTERIE DE LA MONTAGNE;;FRANCE, BOURGOGNE;;1571
POTERIE DE PONT DE VAUX;;;;4415
POTERIE DU PAYS DE BRAY;;;;32548
POTERIE FAIENCERIE LA MONTAGNE;"en activité de 1835 à 1926 en 1835 la famille d'espeuilles, propriétaire de la terre de ""la montagne"" à saint-honoré-les-bains fit appel aux frères meyer, qui vinrent s'installer dans un petit atelier et procédèrent à des essais de grès. en 1840, une poterie fut édifiée à ""la montagne"", où il existait déjà une tuillerie. en 1856, charles-frédéric fischer, artiste céramiste originaire de strasbourg, prit la direction de la fabrique. les fischer, au départ plus artistes que céramistes, furent probablement à l'origine des terres vernissées artistiques dites ""barbotines"" fabriquées à saint-honoré-les-bains.  au départ de fischer vers 1860, des contacts furent établis entre meyer, régisseur de ""la montagne"" et louis deblaye, propriétaire de la manufacture de niderviller, qui envoya des recettes pour faire des essais de faïence blanche et brune. on fabriquait alors essentiellement de la poterie de grès en tout genre, porcelaine opaque, tuyaux, drains etc.  seguin reprit la poterie en 1869, edmond burlin lui succéde en 1895.  edmond burlin meurt en 1900, sa femme marie burlin née gauthé reprend la poterie jusqu'en 1908. louis jolivet loua la poterie et en prit la direction de 1908 à 1914, il produisit de la faïence stanifère. en 1914, les jolivet furent mobilisés et l'atelier ferma.  en 1920, louis martin, tourneur, reprit la direction de la fabrique. il liquida les stocks d'avant-guerre, réutilisa les formes classiques, et produisit des grès en émaux colorés et flammés. la fabrique ferma définitivement en 1926.  depuis 1835, la poterie de saint-honoré-les-bains a produit des grès utilitaires et d'art. en 1856, sous l'influence des fisher, on a commencé une production de ""barbotines"" c'est à dire de terres vernissées. de 1860 à 1914, de la faïence dans le style de nevers et de 1920 à 1926 des émaux flammés et coulés. jean rosen : faïences françaises du grand-est edition du comité des travaux historiques et scientifiques 2001";FRANCE;1835-1926-1835-1840-1856-1860-1869-1895-1900-1908-1908-1914-1914-1920-1926-1835-1856-1860-1914-1920-1926-2001;32443
POTERIE GUINGAND;;;;21840
POTERIE LABAUNE;1878, 1950;;1878-1950;21694
POTERIE SAULNIER;;;;21562
POTERIES DU MARAIS;;;;8376
POTIE CLAUDE;de 1751 à 1782;FRANCE;1751-1782;1840
POTIER ANDRE;;;;2018
POTTER CHARLES;mentionné dans f. sanchez, dictionnaire des céramistes, verriers et émailleurs, dijon, éditions l'échelle de jacob, 2005, t.3, p.1217 : ' potter : arcade n°11, fabricant de faïences blanches, à chantilly, département de l'oise : faïences blanches en terre de pipe '.;FRANCE,CHANTILLY;2005-3-1217-11;30132
POTTER CHRISTOPHER;;;;9956
POUPART ANTOINE ACHILLE;;;;31669
POUPLARD BEATRIX;;;;5193
POUSSIN NICOLAS;;;;31342
PRAQUIN M;;;;28134
PRAXITELE;;;;32539
PREVOST HENRY MARTIN;;;;109
PRIMATICCIO FRANCESCO;;;;2061
PRIMAVERA;en 1912, l'atelier primavera des magasins printemps est créé par rené guilleré, grand critique d'art de l'époque qui a largement influencé l'évolution des tendances de l'art décoratif. après une grande période de modern style il souhaite un certain retour au classicisme : il met alors à la portée du plus grand nombre, des meubles et d'autres objets (bronzes, faïences et verrerie notamment) aux lignes épurées. de nombreux artistes, comme marcel guillemard, louis sognot, ou encore colette gueden, réalisent des modèles pour cet atelier.;;1912;8383
PRONCK CORNELIS;;;;15465
PROST H;;;;25352
PROST HIPPOLYTE;;;;31343
PROST MAURICE;paris, 1894-03-13, paris, 1967-07-12, nationalité : française;FRANCE;1894-03-13-1967-07-12;5963
PRUD'HON PIERRE PAUL;cluny, 1758-04-04, paris, 1823-02-16#mohler : paris, 1836, nevers, 1920 ,#montagnon : ?, mort à nevers, #manufacture du bout du monde : cette manufacture a été fondée en 1648;FRANCE,NEVERS;1758-04-04-1823-02-16-1836-1920-1648;2031
PUECH DENYS;;;;3007
PULL GEORGES;winssembourg, 1810, paris, 1889;FRANCE;1810-1889;1715
PYTHODOROS;;;;32543
PYTHON;;;;32544
QUAGLIA FERDINAND PAUL LOUIS;plaisance, 1780-10-12, paris, 1853-02-03#dihl : neustadt, 1753-04-13, paris, 1830-02-12;;1780-10-12-1853-02-03-1753-04-13-1830-02-12;13591
QUESNEL FRANÇOIS LE VIEUX;;;;18074
QUILLIVIC RENE;Plouhinec, 1879, paris, 1969;FRANCE,QUIMPER;1879-1969;5180
QUOST ERNEST;ernest quost (né le 24 février 1842 à avallon (yonne), mort le 24 mars 1931 à paris) est un peintre français.;;24-1842-24-1931;8403
R F;;;;32554
RABEL DANIEL;paris (ville), 1578, paris (ville), 3 janvier 1637, nationalité : française;;1578-3-1637;1065
RABIER BENJAMIN;la roche-sur-yon, 1864, faverolles, 1939, nationalité : française;;1864-1939;12944
RAIMONDI MARCANTONIO;?, 1480, ?, 1534;;1480-1534;1469
RAIMONDI MARCO ANTONIO;Exécuté sous la dynastie qing, règne de qianlong (1736-1795);;1736-1795;24398
RAMIE SUZANNE;lyon, 1907, ?, 1974, femme;FRANCE;1907-1974;18970
RANVIER JOSEPH VICTOR;;;;31127
RAPHAEL;urbino, 1483, rome, 1520, nationalité : italienne, romano : rome, 1499, mantoue, 1er novembre 1546, nationalité : italienne, trousseau & cie : de 1885 à 1892;;1483-1520-1499-1-1546-1885-1892;2171
RAUFFET;;;;8559
RAULT GENEVIEVE;;;;4053
RAY GEORGE;;;;31330
RECUAY;;;;30814
RED LINE PAINTER;;;;32562
REGAMEY FREDERIC;;;;7000
REGNIER ANTOINE;directeur de la manufacture de sèvres de 1773 à 1793;FRANCE, SEVRES;1773-1793;18770
