Auteur;P1;Ecole_pays_1;P_Dates;Id
DEVERIA ACHILLE;;;;643
DEVERIA EUGENE;paris, 1805, pau, 1865;;1805-1865;14032
DEVOSGE FRANÇOIS;;;;844
DEVOSGE MICHEL;Gray, 1711, dole, 1777;FRANCE;1711-1777;17995
DEVREESE GODEFROID;;BELGIQUE;;26714
DEYME JACQUELINE;Femme;FRANCE;;8627
DEZEUZE DANIEL;Alès, 1942;FRANCE;1942;6847
DI GIORGI GIORGIO;Gênes, 1918;ITALIE;1918;12867
DI PALMA FALCO MANFREDO HENRICO;alfedena, 1886, arcueil, 1988;ITALIE;1886-1988;12424
DI ROSA BUDDY;Sète (hérault), 1963;;1963;10137
DI ROSA HERVE;sète, 1959, nationalité : française;FRANCE;1959;9072
DI ROSA RICHARD;;;;10137
DI TEANA;Teana, 1920;ARGENTINE,ITALIE;1920;6837
DICK INGE;;;;14879
DIEBOLT GEORGES;Dijon, 1816, paris, 1861;FRANCE;1816-1861;8508
DIETMAN ERIC;Jönköping, 1937, paris, 2002;SUEDE;1937-2002;6862
DIETMANN ERIK;;;;6862
DIEUDONNE JACQUES AUGUSTIN;Paris, 1795, paris, 1873;FRANCE;1795-1873;490
DILIGENT RAPHAEL;Flize, 1885, paris, 1964;FRANCE;1885-1964;1502
DILLER BURGOYNE;New york, 1906, new york, 1965;ETATS-UNIS;1906-1965;14287
DILWORTH NORMAN;Wigan, 1931;ROYAUME-UNI;1931;14201
DIMIER ABEL;Paris, 1794, paris, 1864;FRANCE;1794-1864;8488
DINET ALPHONSE ETIENNE;;FRANCE;;26718
DING HENRI;Grenoble, 1844, grenoble, 1898;FRANCE;1844-1898;14353
DIOSI ERNEST CHARLES;;FRANCE;;26719
DJENNE;;;;15788
DODEIGNE EUGENE;Rouvreux, 1923;FRANCE,BELGIQUE;1923;6848
DOGON;;MALI;;5444
DOIDALSAS DE BITHYNIE;;;;12301
DOLIVET EMMANUEL;;FRANCE;;26720
DOM ROBERT;Nieuil-l'espoir, 1907, dourgne, 1997;FRANCE;1907-1997;2156
DOMELA CESAR;Amsterdam, 1900, paris, 1992;PAYS-BAS;1900-1992;2000
DOMELA NIEUWENHUIS CESAR;;;;2000
DOMINIQUE JEAN;?, 1900, ?, 1980;FRANCE;1900-1980;11240
DONATELLO;;FRANCE;;26731
DONETT;;;;12757
DONJ UX;;;;26735
DONZELLI DANTE;Italie, 1909, saint-mihiel, 1999;;1909-1999;26736
DORE GUSTAVE;Strasbourg, 1832, paris, 1883;FRANCE;1832-1883;1783
DORE LOUIS;;FRANCE;;26737
DORE LOUIS GUSTAVE PAUL;;;;1991
DORE V;;;;16655
DORFER J;Par la manufacture de porcelaine gille jeune à paris;;;16713
DORIOT THEODORE;vendôme, 19e siècle, ?, ?, nationalité : française;;19;5666
DOSSIER NICOLAS;;;;8657
DOUBLEMARD AMEDEE DONATIEN;beaurain, 1826-01-08, paris, 1900;FRANCE;1826-01-08-1900;8524
DOUILLARD CAROLE;Nantes (loire-atlantique), 1971, femme;;1971;10223
DOUSSAULT CHARLES;Fougères, 1814, ?, 1873;FRANCE;1814-1873;13000
DOUVERMANN HENRIK;;ALLEMAGNE,BAS-RHIN, KALKAR;;26738
DRIVIER LEON;Grenoble, 1878, paris, 1951;FRANCE;1878-1951;10546
DRIVIER LEON ERNEST;Grenoble, 1878, paris, 1951;FRANCE;1878-1951;14177
DROPSY HENRI;;FRANCE;;26814
DROUET ALBERT;;;;23774
DROUET GERVAIS;toulouse, 1609, toulouse, 1673 après;;1609-1673;9582
DROUOT EDOUARD;Sommevoire, 1859, paris, 1945;FRANCE;1859-1945;16097
DROZ JULES ANTOINE;paris, 1804, paris, 1872, nationalité : française;;1804-1872;26819
DRUILLE JEAN;toulouse, 26-06-1906, ?, 1983;;26-06-1906-1983;10408
DRURY SIR ALFRED;;GRANDE-BRETAGNE;;26820
DU CERCEAU BAPTISTE ANDROUET;;FRANCE;;26821
DU COMMUN DU LOCLE DANIEL;;FRANCE;;12939
DU GOULON JEAN;;;;21116
DU PONT;;;;35387
DUBAN FELIX;;;;884
DUBERTEAU PIERRE;caudéran, 1836, le vallois, 1875, il expose en 1864 à la société des amis des arts de bordeaux deux médaillons en plâtre : un portrait de m.a.k. et de m. auguin;FRANCE;1836-1875-1864;11975
DUBOIS ALPHEE;paris, 1831-01-17, clamart, 1905-09-06, nationalité : française;FRANCE;1831-01-17-1905-09-06;5564
DUBOIS D'AVESNES FANNY;1832, 1900 vers;;1832-1900;303
DUBOIS ERNEST HENRI;;FRANCE;;26823
DUBOIS EUGENE;Paris, 1795, lignières, 1863;FRANCE;1795-1863;20203
DUBOIS HENRI ALFRED AUGUSTE;;;;3708
DUBOIS JEAN;dijon, 1625, ?, 1693;;1625-1693;26829
DUBOIS JULES CHARLES;;FRANCE;;26831
DUBOIS PAUL;Nogent-sur-seine, 1829, paris, 1905;FRANCE;1829-1905;422
DUBOSC SOPHIE;Paris, 1974, femme;;1974;10207
DUBOST J;;;;18318
DUBOURG VICTORIA;Paris, 1840, buré, 1926, femme;FRANCE;1840-1926;14654
DUBRAY CHARLOTTE GABRIELLE;;;;22537
DUBRAY VITAL GABRIEL;Paris, 1813, paris, 1892;FRANCE;1813-1892;8047
DUBREUIL JEAN FRANÇOIS;;;;14879
DUBUFFET JEAN;Le havre, 1901, paris, 1985;FRANCE;1901-1985;27014
DUCEL JEAN JACQUES;Marseille, 1801, 1877;ECOLE INCONNUE;1801-1877;18207
DUCHAMP MAURICE RAYMOND;;;;14116
DUCHAMP VILLON RAYMOND;Damville, 1876, cannes, 1918;FRANCE;1876-1918;14116
DUCHAUSSOY A;1725, 1792;;1725-1792;12633
DUCHOISELLE;?, ?;FRANCE;;20697
DUCLOS CHARLES;;;;16520
DUCLUZEAUD;Ducluzeaud était un militaire en garnison à blois;;;16386
DUCOMMUN DU LOCLE DAVID HENRI JOSEPH;;FRANCE;;27017
DUCROT CLAUDE;;;;11490
DUCROT FRANCINE;;;;27792
DUCROT ICARD FRANCINE;;;;27791
DUDOUIT PAUL;?, 1887, ?, ?;;1887;9608
DUFOUR JEAN BAPTISTE;;;;16049
DUFOUR RICHARD;1888, 1959;;1888-1959;13729
DUMAIGE HENRY ETIENNE;1830, 1888;;1830-1888;702
DUMILATRE JEAN ALPHONSE EDME ACHILLE;Bordeaux, 1844, ?, 1928;FRANCE;1844-1928;11935
DUMONT AUGUSTE;;;;20213
DUMONT AUGUSTIN ALEXANDRE;Paris, 1801, paris, 1884;FRANCE;1801-1884;423
DUMONT EDME;Paris, 1720, paris, 1775;FRANCE;1720-1775;21122
DUMONT FRANÇOIS;Paris, 1688, lille, 1726;FRANCE;1688-1726;21123
DUMONT JACQUES EDME;Paris, 1761, paris, 1844;FRANCE;1761-1844;17499
DUMONT JACQUES PHILIPPE;Valenciennes, 1745, paris, 1821;FRANCE;1745-1821;21128
DUMONTET GABRIELLE;;;;27026
DUMONTET MARIE ALIX GABRIELLE ANDREE;;FRANCE;;27025
DUMOUTET JULES;?, 1815, ?, 1880;;1815-1880;1710
DUMOUTIER ALEXANDRE;;;;12772
DUNAND JEAN;lancy, 1877, paris, 1942;FRANCE;1877-1942;8102
DUPATY LOUIS MARIE;Bordeaux, 1771, paris, 1825;FRANCE;1771-1825;11941
DUPATY LOUIS MARIE CHARLES HENRY MERCIER;Bordeaux, 1771, paris, 1825;FRANCE;1771-1825;20661
DUPEUX CLAUDE;;;;28041
DUPLAN FERNAND;Ruoms, 1899, aubenas, 1976;;1899-1976;7287
DUPOMMEREULLE DANIEL;;;;6864
DUPRAT HUBERT;Nérac (lot-et-garonne), 1957;;1957;10145
DUPRE;;;;17731
DUPRE AUGUSTIN;saint-etienne (42), 1748, armentières, 1833, orfèvre et médailleur. nommé par l'assemblée nationale graveur général des monnaies françaises en 1791. révoqué en 1803 par décret du premier consul;FRANCE;42-1748-1833-1791-1803;659
DUPRE GEORGES;Saint-etienne, 1869, ?, 1909;;1869-1909;317
DUPRE GIOVANNI;;FRANCE;;27032
DUPRE GUILLAUME;Sissonne, vers 1574, paris, 1642;FRANCE;1574-1642;20064
DUPUIS DANIEL;Blois, 1849, paris, 1899;;1849-1899;16738
DUPUIS JEAN BAPTISTE DANIEL;Blois, 1849, paris, 1899;FRANCE;1849-1899;424
DUPUY ALEXANDRE EDOUARD;;;;16494
DUPUY LAURENCE;;FRANCE;;27045
DUPY J;;FRANCE;;27046
DUQUESNOY FRANÇOIS;;FLANDRE;;27047
DURAND;;;;20507
DURAND CHARLES EMILE AUGUSTE;;FRANCE;;27059
DURAND JACQUES;Marvejols, 1935;FRANCE;1935;14207
DURAND LUDOVIC EUGENE;Né en 1832, mort en 1905;;1832-1905;16808
DURENNE;wassy, gaillac, bar-le-duc, auteuil, et le val d'osne en 1931. son siège est à paris jusqu'en 1986. la qualité des fontes d'art de durenne est consacrée pour la première fois lors de l'exposition universelle de 1862, à paris. la société participe à toutes les expositions universelles jusqu'en 1900 et à plusieurs expositions internationales (porto, rome, philadelphie, amsterdam, le caire...). elle est récompensée par des diplômes d'honneur et des médailles d'or. à plusieurs reprises, durenne est hors-concours et membre du jury.  de nombreuses commandes publiques en bronze ou en fonte de fer couronnent son savoir-faire. à paris : une partie du décor du trocadéro lors de l'exposition universelle de 1878, aujourd'hui sur le parvis du musée d'orsay (le cheval à la herse par rouillard, l'éléphant pris au piège par frémiet, l'afrique par delaplanche, l'amérique du nord par hiolle, l'océanie par mathurin moreau), deux des quatre chevaux ailés du pont alexandre iii par frémiet (1900), le monument à pierre 1er de serbie par réal del sarte, l'éclairage de la place de la concorde et des champs elysées... ailleurs : des éléments de la fontaine des girondins de bordeaux par dumilâtre, la  fontaine monumentale d'édimbourg par klagmann et de très nombreux autres monuments. pour l'édition en série, l'entreprise fait appel à des sculpteurs de renom comme bartholdi, hélène bertaux, capellaro, carrier-belleuse, delabrière, klagmann, rouillard... plusieurs catalogues, souvent publiés à l'occasion des expositions universelles, montrent la diversité de l'offre de durenne (environ 700 planches pour le catalogue 1889 qui ne comprend pas tous les modèles). cette diversité se retrouve dans l'important fonds de modèles en plâtre ou en fonte conservé par ghm. malgré la présence d'oeuvres à l'étranger, la stratégie commerciale est essentiellement orientée vers le marché national, assurant à l'entreprise une présence forte dans des milliers de communes françaises, tant en ce qui concerne les fontes d'art ou d'ornement que l'éclairage ou les monuments aux morts.  en 1968, la société durenne et du val d'osne fusionne avec la société générale de fonderie et la compagnie des compteurs pour créer la société ghm (générale d'hydraulique et de mécanique). après le dépôt de bilan de ghm en 1986, les usines de wassy et sommevoire sont reprises par le groupe lang-ferry qui pérennise la production de fontes d'art et de mobilier urbain sous le label société nouvelle ghm. elle rachète le fonds de modèles et le magasin des fontes d'art de dommartin en 1989.  l'usine de sommevoire a complété son offre de mobilier urbain classique avec des modèles contemporains conçus par des designers prestigieux comme wilmotte, rota, chemetov, fortier.;FRANCE;1931-1986-1862-1900-1878-1900-1-700-1889-1968-1986-1989;17540
DURENNE ANTOINE;;;;27335
DURET FRANCISQUE JOSEPH;Paris, 1804, paris, 1865;FRANCE;1804-1865;165
DURET FRANÇOIS JOSEPH;paris, 1804, paris, 1865;;1804-1865;16350
DURET FRANÇOIS JOSEPH PERE;sculpteur à paris à la fin du xviiie - début xixe siècle père du sculpteur francisque-joseph duret#chaudet antoine-denis : paris, 1763, paris, 1810, nationalité : française;FRANCE;1763-1810;27066
DURVILLE HECTOR;?, 1849, ?, ?;;1849;12800
DUSEIGNEUR JEAN BERNARD;Paris, 1808, paris, 1866;FRANCE;1808-1866;21134
DUSEIGNEUR JEHAN;;;;21134
DUVIEUX CHARLES;Actif au louvre jusqu'en 1858;FRANCE;1858;20384
DUVIEUX PERE;;;;20384
DUVIVIER BENJAMIN;;FRANCE;;27067
DYENS MAURICE;;FRANCE;;8624
EAGER JOHN;West sussex (royaume-uni), 1964;;1964;10162
EBEL HENRI;Gimmeldingen, 1849, strasbourg, 1931;ALLEMAGNE;1849-1931;1931
ECK & DURAND;;;;11901
ECK FREDERIC DE;;;;9289
ECK JEAN GEORGES;;;;21156
ECOLE DES SCULPTEURS ANIMALIERS;;;;3666
ED;;;;18289
EDO;;;;15811
EDOUARD JACQUES;;;;12612
EDZARD DIETZ;Neunstetten, 1893, ?, 1963;ALLEMAGNE;1893-1963;1784
EFIMOV IVAN;;RUSSIE;;27070
ELCHINGER LEON;Soufflenheim, 1871, soufflenheim, 1942;FRANCE;1871-1942;2019
ELGUIDJ JUDITH;;;;10136
ELIAS;;;;21762
ELSHOECHT CARLE;Dunkerque, 1797, paris, 1856;FRANCE;1797-1856;16248
ELSHOECHT JEAN JACQUES;Bergues, 1791, paris, 1856;FRANCE;1791-1856;18035
ELSHOECHT JEAN JACQUES MARIE CARLE VITA;;;;16256
ELSHOECHT KARL;;;;18035
ELSINGER;;;;23775
ENDERLIN JOSEPH LOUIS;;FRANCE;;27073
ENOS;Fontaine, 1942, femme;FRANCE;1942;14192
ENTOURAGE DE NICOLAS DE HAGUENAU;;;;41505
ENZWEILER JO;;;;14879
EPINAY PROSPER D';Ile maurice, 1836, ?;FRANCE;1836;427
ERBACHER DORIS;;;;14879
ERNST MAX;Brühl, 1891, paris, 1976;FRANCE,ALLEMAGNE ,ETATS-UNIS;1891-1976;14110
ERWIN VON STEINBACH;Steinbach, 1244, strasbourg, 1318;;1244-1318;4344
ESCOULA JEAN;Bagnères-de-bigorre, 1851, paris, 1911;;1851-1911;311
ESTE ANTONIO D';Venise, 1754, rome, 1837;ITALIE;1754-1837;13002
ESTEVE EMMANUEL;Lyon, ?;FRANCE;;273
ETABLISSEMENTS JAMET FRERES;;;;29039
ETCHETO FRANÇOIS;madrid, 1853, paris, 1889;;1853-1889;14033
ETEX ANTOINE;Paris, 1808, chaville, 1888;FRANCE;1808-1888;16063
ETIENNE MARTIN;loriol-sur-drôme, 1913, paris, 1995;FRANCE;1913-1995;786
EUDE JEAN LOUIS ADOLPHE;arès, 26-11-1818, paris, 8-04-1889, nationalité : française;;26-11-1818-8-04-1889;27090
EUDE LOUIS ADOLPHE;arès, 1818, paris, 1889, nationalité : française;;1818-1889;2671
EVRARD D'ORLEANS;Actif à paris de 1292 à sa mort en 1357;FRANCE;1292-1357;21164
EXPERTON FRANCISQUE;;;;27100
EXPERTON JEAN;;FRANCE;;27093
EXPERTON JEAN FRANÇOIS;le puy-en-velay, 1814, paris, 1862, nationalité : française;FRANCE;1814-1862;27108
EXPERTON JULIEN;;;;27107
EYCK ET DURAND;;;;16286
FABISCH JOSEPH;aix-en-provence, 1812, lyon, 1886;;1812-1886;27109
FABISCH JOSEPH HUGUES;aix-en-provence, 1812, lyon, 1886, nationalité : française;FRANCE;1812-1886;3664
FABRE GERARD;Marseille, 1955;FRANCE;1955;6925
FABRE JAN;Anvers (belgique), 1958;;1958;10216
FABREGAS CAMIL;;;;6946
FABRO LUCIANO;Turin, 1936;ITALIE;1936;12856
FACHARD ROBERT;paris, 1921, meudon, 2012;;1921-2012;9607
FACHE RENE;Douai, 1816, ribécourt, 1891;FRANCE;1816-1891;10712
FAGEL LEON;Valenciennes, 1851, cousolre, 1913;FRANCE;1851-1913;8548
FAIENCERIE DE FONTENAY;Fabrique de terres cuites située près du château de fontenay sur la commune de chartres-de- bretagne. la fabrique florissait déjà sous le règne d'henri ii et d'henri iv. il fut active jusqu'au 19e siècle (?). ,;;19;5828
FAIENCERIE NIMY;;;;28697
FAIVRE FERDINAND;Marseille, 1860, montrouge 1937;;1860-1937;27347
FAIVRE FERDINAND ?;Marseille 1860 - montrouge 1937;;1860-1937;27348
FAIVRE MARIE FRANÇOISE;;;;14192
FALCONET ETIENNE MAURICE;paris, 1716, 1er décembre, paris, 1791, 24 janvier;;1716-1-1791-24;27132
FALCONNIER LEON;ancy-le-franc, 1811, ?, 1876;FRANCE;1811-1876;5201
FALGUERE JEAN ALEXANDRE;;FRANCE;;27133
FALGUERE JEAN ALEXANDRE JOSEPH;;FRANCE;;27134
FALGUIERE ALEXANDRE;toulouse, 1831, paris, 1900;FRANCE;1831-1900;632
FALGUIERE JEAN ALEXANDRE JOSEPH;toulouse, 1831, paris, 1900;FRANCE;1831-1900;178
FALK LARS ERIK;Uppsala, 1922;SUEDE;1922;14205
FALLIK FERNANDO;;;;14190
FANELLI;;FRANCE;;27181
FANG;;;;13932
FANTI;;;;14827
FARAILL GABRIEL;Saint-marsal (pyrénées-orientales), 1837, paris, 1892;;1837-1892;18571
FARAONI G;;FRANCE;;27182
FARGEOT MICHEL;;FRANCE;;8631
FARHI JEAN CLAUDE;Paris, 1940;FRANCE;1940;27183
FARJON ANTOINE EUGENE;;FRANCE;;27184
FAROCHON JEAN BAPTISTE EUGENE;Paris, 1812, paris, 1871;FRANCE;1812-1871;20162
FATH RICHARD;paris, 1900, bagneux, 1952;FRANCE;1900-1952;12362
FAUCHERRE JEAN;?, 1916;;1916;11796
FAUGUET SARAH;Sarah fauguet et david cousinard, nés en 1977 et en 1976, vivent et travaillent à paris;;1977-1976;10238
FAUQUET EUGENE;;;;12634
FAURE ANGELIKA;;FRANCE;;27186
FAURE LAUBAREDE;;FRANCE;;27188
FAUREAU;;;;18366
FAUTRIER JEAN;paris, 1898, châtenay-malabry, 1964, fonderie valsuani (fondeur) : paris;FRANCE;1898-1964;27189
FAUVEAU FELICIE DE;florence, 1799, florence, 1886, femme;FRANCE;1799-1886;9487
FAUVEAU HIPPOLYTE DE;;;;9486
FAYARD GEORGES;Alger, 1878, ? après 1927;FRANCE;1878-1927;16086
FELIX PIERRE;;FRANCE;;27191
FELON JOSEPH;bordeaux, 1818, nice, 1896, actif à paris avant 1862;FRANCE;1818-1896-1862;21176
FENAUX LUCIEN JEAN MAURICE;1911 (?);FRANCE;1911;8607
FENOSA APPEL LES;barcelone, 1899, paris, 1988, nationalité : espagnole;ESPAGNE;1899-1988;809
FERAUD ALBERT;Paris, 1921;FRANCE;1921;6828
FERNAND DUBOIS EMILE;paris, 1869, villejuif, 1952;;1869-1952;1226
FERNANDEZ ARMAND;;;;14880
FERRANDY BERTHE;?, ?, femme;;;7352
FERRARY DESIRE MAURICE;?, 1852, ?, 1904;FRANCE;1852-1904;8551
FERRER JUAN;;;;11833
FERRET ANNETTE DELPHINE;;;;17799
FERRIER BERNARD;;FRANCE,PROVENCE;;27194
FERRIERE ISABELLE;;;;28753
FERVILLE SUAN CHARLES GEORGES;;FRANCE;;27198
FESSARD PIERRE ALPHONSE;;FRANCE;;27199
FEUCHERE JEAN;;;;20667
FEUCHERE JEAN JACQUES;Paris, 1807, ?, 1852;FRANCE;1807-1852;13498
FEUGERE DES FORTS VINCENT EMILE;;FRANCE;;27205
FIEUZAL LEONCE DE;Paris, 1768, anzin, 1842;FRANCE;1768-1842;10564
FIGANIERE HENRI DE;;;;16813
FILIPPI JEAN PIERRE;Grenoble, 1947;FRANCE;1947;272
FILLAUDEAU NOEL;;FRANCE;;12857
FILLERIN;Fillerin, sculpteur autunois;;;2895
FILLEUL CHARLES ALEXANDRE;;FRANCE;;27206
FILLOL OLIVIER;;;;16543
FINLAY IAN HAMILTON;Nassau, 1925, edimbourg, 2006;ROYAUME-UNI;1925-2006;1785
FIORINI;;;;27369
FISHER JOEL;Salem, 1947;ETATS-UNIS;1947;8719
FIX MASSEAU;;;;27191
FIX MASSEAU PIERRE FELIX;Lyon, 1869, paris, 1937;;1869-1937;17806
FJERDINGSTAD CHRISTIAN;Né en 1891, mort en 1968, christian fjerginstad avait son atelier d'orfèvrerie à l'isle-adam de 1921 à 1960, 19 rue martel, il travailla pour christofle de 1921 à 1941;DANEMARK;1891-1968-1921-1960-19-1921-1941;18511
FLAMAND HYACINTHE;?, ?, mort au havre, 1854;;1854;12534
FLAMAND JEAN FRANÇOIS;paris, 1938;FRANCE;1938;12311
FLAMEN ANSELME;saint-omer, 1647, paris, 1717;FRANCE;1647-1717;19890
FLAMEN ANSELME FILS;Paris, 1680, paris, 1730;FRANCE;1680-1730;21179
FLAMEN PERE;;;;19929
FLANAGAN BARRY;Prestatyn, 1941;ROYAUME-UNI;1941;2166
FLANDIN HELENE;?, ?, femme;;;14213
FLATTERS JEAN JACQUES;Krefeld (allemagne), 1786, paris, 1845;FRANCE;1786-1845;16083
FLEXNER ROLAND;Nice, 1944;FRANCE;1944;27226
FLORENTIN DOMINIQUE;Florence, vers 1506, paris, 1565;FRANCE;1506-1565;20136
FLORION S;;FRANCE;;27227
FLOTNER PETER;?, 1485, ?, 1546;ALLEMAGNE;1485-1546;7916
FODERE ETIENNE;;FRANCE;;27228
FOGER STEFAN;Imst, 1726, innsbruck, 1770;AUTRICHE;1726-1770;17948
FOLDES;;;;8473
FOLDES LENKE;Ujpest (hongrie), 1896-08-12, londres, 1986-05-04, hongroise, femme #a étudié la sculpture à budapest, vienne et paris (avec bourdelle). elle a exposé au salon des tuileries 1929. l'etat lui a acheté une uvre en 1931;HONGRIE;1896-08-12-1986-05-04-1929-1931;8470
FOLMER GEORGES;Nancy, 1895, ?, 1977;FRANCE;1895-1977;14122
FON;;;;15809
FONDERIE D'ART ASSOCIATION OUVRIERE;;;;23958
FONDERIE D'ART DU VAL D'OSNE;plus de 40 000 objets différents, incluant des statues, fontaines, vases, balcons, appuis de croisées, mobilier urbain et d'éclairage, monuments aux morts. ce fonds est enrichi en 1878 par le rachat de celui de la fonderie d'art ducel (pocé-sur-cisse). il sera exploité par durenne lors du rachat du val d'osne en 1931.  des commandes prestigieuses en fonte ou en bronze confortent la renommée du val d'osne, comme deux des quatre chevaux ailés du pont alexandre iii par granet et steiner, les fontaines wallace par lebourg, les entrées de métro art nouveau de guimard. parmi les nombreux monuments emblématiques retrouvés dans le monde, en particulier en amérique latine, on peut citer la statue équestre du général belgrano par carrier-belleuse à buenos aires ou le monument de bernardo o'higgins, par carrier-belleuse, à santiago du chili.  l'audacieuse politique commerciale du val d'osne lui fait prendre pied sur tous les continents. ses oeuvres éditées en série sont présentes dans plus de 70 pays, constituant dans certaines villes des collections remarquables faisant l'objet de mesures conservatoires. après avoir intégré ghm en 1968, lors de la fusion de durenne et du val d'osne avec la société générale de fonderie et la compagnie des compteurs, le val d'osne, contrairement à sommevoire et wassy, n'est pas repris après le dépôt de bilan de ghm en 1986 et ferme définitivement ses portes la même année.;FRANCE;40-000-1878-1931-70-1968-1986;17539
FONDERIE DE COUBERTIN;;;;34946
FONDERIE DELVAL;;;;13222
FONDERIE DES ARTISTES;;;;29326
FONDERIE NATIONALE DES BRONZES;;;;23957
FONDERIE NATIONALE DES BRONZES A BRUXELLES;;;;36155
FONDERIE VALSUANI;;;;27189
FONDEUR;;;;16291
FONTAINE & CIE;;;;28465
FONTAINE EMMANUEL;;;;27229
FONTANA CARLO;;ITALIE;;27230
FONTENAY DE SOMMANT GABRIEL DE;?, mort en 1884-02-25;;1884-02-25;2676
FORCEVILLE DUVETTE GEDEON;;FRANCE;;27231
FORESTIER ANTONIN CLAIR;;FRANCE;;27232
FORESTIER AUGUSTE;Langogne, 1887, saint-alban-sur-limagnole, 1958;FRANCE;1887-1958;11326
FORMENT DAMIAN;?, 1480, ?, 1543;;1480-1543;10265
FORMIGE JEAN CAMILLE;;;;11940
FORRER ROBERT;Strasbourg, 1891, six-fours-les-plages, 1964;FRANCE;1891-1964;1786
FORT LEON;Né en 1870, mort en 1965;FRANCE;1870-1965;18389
FORT LOUIS PIERRE GUSTAVE;;FRANCE;;27233
FORTIN AUGUSTIN FELIX;Paris, 1763, paris, 1832;FRANCE;1763-1832;20387
FOSSE ATHANASE;allonville, 1851 - paris, 1923 issu d'une famille de petits commerçants, athanase fossé manifeste très tôt ses aptitudes artistiques par de petites sculptures en craie. son goût le plus vif pour le dessin lui ouvre à 14 ans les portes de l'école des beaux-arts d'amiens où il reçoit les leçons de le tellier. en 1874, il quitte l'école d'amiens pour celle de paris où il devient l'élève de cavalier. ses rapides progrès lui permettent de faire deux ans plus tard son premier envoi au salon des artistes français, avec le buste du sculpteur picard t. caudron, première ouvre majeure d'une longue série. il s'installe à paris à partir de 1885, épouse son modèle, clémentine gaemans, mais revient chaque année en vacances à allonville. la commune lui doit d'ailleurs son monument aux morts (1920) qu'il exécute bénévolement. il réalise également pour l'église du village un superbe haut-relief représentant jeanne d'arc. athanase fossé est l'auteur du fronton de l'hôtel de ville d'amiens. deux cariatides drapées encadrent l'horloge centrale : la justice, glaive à la main, et la vigilance à la torche allumée, sont surplombées par une république couronnée. le fronton de l'aile est reçoit les armes de la ville accompagnées de sculptures représentant 'les arts et les lettres'. a la demande de la ville de péronne, il réalise en 1897 la statue en bronze de marie fouré, héroïne du siège de péronne de 1536. on trouve localement des oeuvres d'athanase fossé au musée de picardie, au musée de berny, au musée alfred danicourt (3 bustes offerts par sa fille), au centre hospitalier saint-victor ainsi qu'au cimetière la madeleine d'amiens.;FRANCE;1851-1923-14-1874-1885-1920-1897-1536-3;13713
FOUCAULT SIMEON;Nantes, 1884, paris, 1923;;1884-1923;12858
FOUCAULT SIMEON CHARLES JOSEPH;?, 1884, ?;FRANCE;1884;8581
FOUCHER;;;;18365
FOUCHER AUGUSTE;;;;12634
FOUCOU JEAN JOSEPH;Riez, 1739, paris, 1815;FRANCE;1739-1815;20390
FOUERE ADOLPHE JULIEN;;;;11256
FOUQUAY NICOLAS;;;;12645
FOUQUET EMILE FRANÇOIS;Paris, 1817, ?;FRANCE;1817;425
FOURDRIGNIER EDOUARD;;FRANCE;;27240
FOURE ABBE;Saint-thual, 1839, ?, 1910;FRANCE;1839-1910;11256
FOURNIER LOUIS;Saint-donat-sur-l'herbasse, 19e siècle (?), ?;FRANCE;19;11944
FOURQUET LEON CHARLES;Saint-forget, 1841, alger, 1939;FRANCE;1841-1939;18129
FOURQUET NAPOLEON;Dole, 1807, mort au xixe siècle, élève de david d'angers;FRANCE;1807;17999
FOYATIER DENIS;Bussière, 1793, paris, 1860;FRANCE;1793-1860;18002
FRAGONARD ALEXANDRE EVARISTE;Grasse, 1780, paris, 1850, fils de jean-honoré fragonard, on lui doit l'ancien fronton de la chambre des députés ainsi qu'une statue colossale de pichegru;FRANCE;1780-1850;18062
