Auteur;P1;Ecole_pays_1;P_Dates;Id
VUAGNAT FRANÇOIS;Genève, 1826, genève, 1910;SUISSE;1826-1910;929
VUILLAME A;;;;20229
VUILLEMINOT MONTABONE;Photographe à rome;ITALIE;;672
VULLIEZ ROGER;Casablanca, 1946;FRANCE;1946;35687
W & D DOWNEY;;;;24101
WALERY;18.., 1890. spécialiste des portraits;;18-1890;25083
WALERY FRERES;Photographe spécialisé dans les portraits, éditeur, exerce à marseille dans le milieu des années 1860, puis à paris au début des années 1870, jusqu'en 1890, possède un atelier à londres, selon nadar, aurait réalisé des daguerréotypes durant la guerre de crimée;FRANCE;1860-1870-1890;26262
WALKER HAROLD TODD;Salt lake city, 1917, tucson, 1998;ETATS-UNIS;1917-1998;3640
WALL JEFF;Vancouver, 1946;CANADA;1946;10651
WALLACE IAN;shoreham, 1943, ?, ?, nationalité : anglaise;;1943;12067
WALTZ JEAN JACQUES;;;;25190
WARHOL ANDY;?, 1928, ?, 1987, nationalité : américaine;;1928-1987;12068
WARNER PIERRE;photographe. 11 bd des capucines, paris.;;11;8815
WARON A;;;;21022
WARSA;;;;25068
WATKINS JOHN;Londres, ?, ?;ROYAUME-UNI;;1579
WATTEAU JEAN ANTOINE;;;;837
WEBB BOYD;nouvelle-zélande, 1947;;1947;12069
WEBER SABINE;;;;10328
WEICK;;;;24781
WEISS DAVID;;;;12002
WEISS SABINE;Saint-gingolph, 1924, femme;SUISSE;1924;10044
WELLING JAMES;Hartford, 1951;ETATS-UNIS;1951;10601
WELTI FREDERIC OSWALD;?, 1843, ?, 1932;;1843-1932;8912
WHITE CUCHI;Cleveland (etats-unis), 1930, paris, 2013, femme;;1930-2013;11150
WIBLET;Éditeur à soissons;;;27055
WIELAND G;;;;3264
WILCO;;;;15873
WILLAUME ALAIN;Saverne, 1956;FRANCE;1956;1841
WILLEMSE;;;;15363
WILLIAMS THOMAS RICHARD;londres, 1824, ?, 1871;;1824-1871;24111
WILSON;;;;20714
WILSON PAJIC NANCY;Peru, 1941, femme;ETATS-UNIS;1941;1388
WINLING J;;;;17284
WINTER;;;;35694
WINTER CHARLES;strasbourg, 1805, strasbourg, 1860;;1805-1860;35692
WINTER CHARLES DAVID;Strasbourg, 1821, strasbourg, 1904;FRANCE;1821-1904;1708
WINTERHALTER FRANZ XAVER;menzenschwand, 1805, francfort, 1873;ALLEMAGNE;1805-1873;23759
WINTERHALTER FRANZ XAVIER;menzenschwand, 1805, francfort, 1873;FRANCE;1805-1873;35695
WITKIN JOEL PETER;New york, 1939;ETATS-UNIS;1939;1385
WOLF LINDA ANN;Los angeles, 1950, femme;ETATS-UNIS;1950;13372
WOLF SILVIO;Milan (italie), 1952;;1952;11223
WOLFF HERMANN;Éditeur à berlin;;;29210
WOLFF ILAN;Nahariya (israël), 1955;;1955;11161
WOLFF PAUL;Mulhausen, 1887, francfort-sur-le-main, 1951;REPUBLIQUE FEDERALE D'ALLEMAGNE;1887-1951;3299
WOLFRUM & HAUPTMANN;;;;16441
WOOG LUCIEN;;;;14995
WORF;;ECOLE INCONNUE;;26052
WRIGHT RICHARD;;;;25213
WUNDERLICH RICHARD;;;;24558
WYSS MARCEL;Berne, 1930;SUISSE;1930;13836
XX;;;;18793
YAN;;;;24611
YENCESSE OVIDE;;;;24684
YUNG EMILE;;;;21088
YVON;Larrive jean-baptiste (1875-1928), garnier tony (1869-1948);;1875-1928-1869-1948;24625
YVON ADOLPHE;Né en 1817, mort en 1893;FRANCAISE;1817-1893;23574
ZABUESNIG O;;;;24559
ZABUNYAN SARKIS;;;;1440
ZAHN A;;;;14885
ZAIGLE F;Éditeur à soissons (2 rue saint-martin);;2;27154
ZAMPIERI DOMENICO;;;;104
ZANGAKI FRERES;;;;3878
ZAZA MICHELE;Molfetta, 1948;ITALIE;1948;13719
ZHOU;;;;21247
ZICCA;Sylvestre, lyon;FRANCE;;35703
ZIEGLER JULES;Langres, 1804, paris, 1856;;1804-1856;35704
ZIELKE WILLY;Lodz, 1902, ?, 1989;POLOGNE;1902-1989;11514
ZIPPER WEILBURG LAHN;;;;29208
ZUBER RENE;Boussières, 1902, meudon, 1979;FRANCE;1902-1979;13291
ZUCCA ANDRE;Paris, 1897, paris, 1973;FRANCE;1897-1973;2762
ZVARDON FRANTISEK;Petrvald, 1949;TCHECOSLOVAQUIE;1949;4001
ZZ;;;;18780
